update_date,update_time,County,Positive_Cases,Deaths,Tested,NOFO_Region,Metro_Area
07-30-2020,12:45,Massac,33,0,1539,Southern,
07-30-2020,12:45,McDonough,123,15,3651,West Central,
07-30-2020,12:45,McHenry,2824,112,38934,Collar,Chicago
07-30-2020,12:45,McLean,520,15,24410,North Central,Bloomington
07-30-2020,12:45,Menard,43,0,2354,Central,Springfield
07-30-2020,12:45,Mercer,54,0,2024,Northwest,Davenport
07-30-2020,12:45,Monroe,248,13,3520,Southwest Central,St_Louis
07-30-2020,12:45,Montgomery,133,6,6384,Central,
07-30-2020,12:45,Morgan,176,5,6408,Central,
07-30-2020,12:45,Moultrie,52,0,1874,Southeast Central,
07-30-2020,12:45,Ogle,365,5,7299,Northern,
07-30-2020,12:45,Out Of State,3,0,29774,Out Of State,
07-30-2020,12:45,Peoria,1189,34,37950,North Central,Peoria
07-30-2020,12:45,Perry,99,1,2791,Southern,
07-30-2020,12:45,Piatt,34,0,3408,Northeast Central,Champaign-Urbana
07-30-2020,12:45,Pike,12,0,1398,West Central,
07-30-2020,12:45,Pope,7,0,270,Southern,
07-30-2020,12:45,Pulaski,90,0,755,Southern,
07-30-2020,12:45,Putnam,7,0,435,Northwest,
07-30-2020,12:45,Randolph,416,7,5282,Southern,
07-30-2020,12:45,Richland,12,0,2310,Southeast Central,
07-30-2020,12:45,Rock Island,1524,30,32515,Northwest,Davenport
07-30-2020,12:45,Saline,94,1,2883,Southern,
07-30-2020,12:45,Sangamon,906,33,51785,Central,Springfield
07-30-2020,12:45,Schuyler,15,0,849,West Central,
07-30-2020,12:45,Scott,7,0,845,Central,
07-30-2020,12:45,Shelby,52,1,2944,Central,
07-30-2020,12:45,St. Clair,3419,154,39205,Southwest Central,St_Louis
07-30-2020,12:45,Stark,8,0,853,North Central,Peoria
07-30-2020,12:45,Stephenson,312,6,6707,Northern,
07-30-2020,12:45,Tazewell,321,8,23980,North Central,Peoria
07-30-2020,12:45,Unassigned,49,0,48584,Unassigned,
07-30-2020,12:45,Union,276,21,3262,Southern,
07-30-2020,12:45,Vermilion,188,2,11830,Northeast Central,Danville
07-30-2020,12:45,Wabash,26,0,962,Southern,
07-30-2020,12:45,Warren,175,0,1863,West Central,
07-30-2020,12:45,Washington,53,0,1424,Southwest Central,
07-30-2020,12:45,Wayne,35,1,1537,Southern,
07-30-2020,12:45,White,55,0,1334,Southern,
07-30-2020,12:45,Whiteside,302,16,7190,Northwest,
07-30-2020,12:45,Will,8352,338,113411,Collar,Chicago
07-30-2020,12:45,Williamson,289,5,10956,Southern,Carbondale-Marion
07-30-2020,12:45,Winnebago,3610,122,50387,Northern,Rockford
07-30-2020,12:45,Woodford,84,3,4828,North Central,Peoria
07-29-2020,12:45,Illinois,175124,7462,2608652,Illinois,Illinois
07-29-2020,12:45,Adams,351,1,15773,West Central,
07-29-2020,12:45,Alexander,35,0,1016,Southern,Cape_Girardeau
07-29-2020,12:45,Bond,42,2,2166,Southwest Central,St_Louis
07-29-2020,12:45,Boone,710,23,8112,Northern,Rockford
07-29-2020,12:45,Brown,13,0,911,West Central,
07-29-2020,12:45,Bureau,91,2,3731,Northwest,
07-29-2020,12:45,Calhoun,6,0,401,Southwest Central,St_Louis
07-29-2020,12:45,Carroll,39,3,1400,Northwest,
07-29-2020,12:45,Cass,183,11,2627,Central,
07-29-2020,12:45,Champaign,1442,18,65309,Northeast Central,Champaign-Urbana
07-29-2020,12:45,Chicago,60002,2770,635540,Chicago,Chicago
07-29-2020,12:45,Christian,89,4,4619,Central,
07-29-2020,12:45,Clark,63,0,1959,Southeast Central,
07-29-2020,12:45,Clay,10,0,1558,Southeast Central,
07-29-2020,12:45,Clinton,319,17,5871,Southwest Central,St_Louis
07-29-2020,12:45,Coles,361,20,10322,Southeast Central,
07-29-2020,12:45,Cook,43999,2094,523546,Suburban,Chicago
07-29-2020,12:45,Crawford,30,0,1474,Southeast Central,
07-29-2020,12:45,Cumberland,39,2,1713,Southeast Central,
07-29-2020,12:45,De Witt,26,0,1667,North Central,Bloomington
07-29-2020,12:45,DeKalb,794,26,14080,Northern,Elgin
07-29-2020,12:45,Douglas,103,2,3329,Northeast Central,
07-29-2020,12:45,DuPage,11084,508,166317,Collar,Chicago
07-29-2020,12:45,Edgar,26,0,1712,Southeast Central,
07-29-2020,12:45,Edwards,10,0,373,Southern,
07-29-2020,12:45,Effingham,73,1,4516,Southeast Central,
07-29-2020,12:45,Fayette,51,3,2326,Southeast Central,
07-29-2020,12:45,Ford,38,1,2216,Northeast Central,Champaign-Urbana
07-29-2020,12:45,Franklin,107,0,5079,Southern,
07-29-2020,12:45,Fulton,24,0,4319,North Central,
07-29-2020,12:45,Gallatin,41,0,373,Southern,
07-29-2020,12:45,Greene,17,0,1389,Central,
07-29-2020,12:45,Grundy,259,5,5846,Collar,Chicago
07-29-2020,12:45,Hamilton,14,0,679,Southern,
07-29-2020,12:45,Hancock,27,1,2886,West Central,
07-29-2020,12:45,Hardin,16,0,381,Southern,
07-29-2020,12:45,Henderson,9,0,554,West Central,
07-29-2020,12:45,Henry,179,1,7807,Northwest,Davenport
07-29-2020,12:45,Iroquois,240,7,5586,Northeast Central,
07-29-2020,12:45,Jackson,572,19,9078,Southern,Carbondale-Marion
07-29-2020,12:45,Jasper,50,7,1292,Southeast Central,
07-29-2020,12:45,Jefferson,169,17,4412,Southern,
07-29-2020,12:45,Jersey,59,1,1970,Southwest Central,St_Louis
07-29-2020,12:45,Jo Daviess,106,1,2693,Northwest,
07-29-2020,12:45,Johnson,51,0,1237,Southern,
07-29-2020,12:45,Kane,8884,296,89131,Collar,Elgin
07-29-2020,12:45,Kankakee,1634,67,26703,Collar,Kankakee
07-29-2020,12:45,Kendall,1232,22,17540,Collar,Chicago
07-29-2020,12:45,Knox,227,1,6490,West Central,
07-29-2020,12:45,Lake,11649,439,134121,Collar,Lake
07-29-2020,12:45,LaSalle,442,18,13430,Northwest,
07-29-2020,12:45,Lawrence,39,0,1942,Southeast Central,
07-29-2020,12:45,Lee,131,2,3585,Northwest,
07-29-2020,12:45,Livingston,79,2,4211,North Central,
07-29-2020,12:45,Logan,70,0,6278,Central,
07-29-2020,12:45,Macon,406,22,15155,Central,Decatur
07-29-2020,12:45,Macoupin,122,3,8611,Central,St_Louis
07-29-2020,12:45,Madison,1975,71,35463,Southwest Central,St_Louis
07-29-2020,12:45,Marion,122,0,4853,Southeast Central,
07-29-2020,12:45,Marshall,17,0,1427,North Central,Peoria
07-29-2020,12:45,Mason,41,0,2098,North Central,
07-29-2020,12:45,Massac,32,0,1506,Southern,
07-29-2020,12:45,McDonough,121,15,3609,West Central,
07-29-2020,12:45,McHenry,2783,111,38366,Collar,Chicago
07-29-2020,12:45,McLean,504,15,23584,North Central,Bloomington
07-29-2020,12:45,Menard,40,0,2316,Central,Springfield
07-29-2020,12:45,Mercer,52,0,1980,Northwest,Davenport
07-29-2020,12:45,Monroe,239,13,3454,Southwest Central,St_Louis
07-29-2020,12:45,Montgomery,132,6,6277,Central,
07-29-2020,12:45,Morgan,167,5,6343,Central,
07-29-2020,12:45,Moultrie,51,0,1812,Southeast Central,
07-29-2020,12:45,Ogle,363,5,7201,Northern,
07-29-2020,12:45,Out Of State,2,0,29116,Out Of State,
07-29-2020,12:45,Peoria,1106,34,37265,North Central,Peoria
07-29-2020,12:45,Perry,94,1,2770,Southern,
07-29-2020,12:45,Piatt,34,0,3339,Northeast Central,Champaign-Urbana
07-29-2020,12:45,Pike,11,0,1365,West Central,
07-29-2020,12:45,Pope,7,0,256,Southern,
07-29-2020,12:45,Pulaski,90,0,749,Southern,
07-29-2020,12:45,Putnam,7,0,421,Northwest,
07-29-2020,12:45,Randolph,415,7,5227,Southern,
07-29-2020,12:45,Richland,12,0,2283,Southeast Central,
07-29-2020,12:45,Rock Island,1478,30,31884,Northwest,Davenport
07-29-2020,12:45,Saline,86,1,2835,Southern,
07-29-2020,12:45,Sangamon,875,33,50709,Central,Springfield
07-29-2020,12:45,Schuyler,15,0,841,West Central,
07-29-2020,12:45,Scott,6,0,835,Central,
07-29-2020,12:45,Shelby,46,1,2857,Central,
07-29-2020,12:45,St. Clair,3340,154,38187,Southwest Central,St_Louis
07-29-2020,12:45,Stark,7,0,849,North Central,Peoria
07-29-2020,12:45,Stephenson,311,6,6651,Northern,
07-29-2020,12:45,Tazewell,304,8,23509,North Central,Peoria
07-29-2020,12:45,Unassigned,55,0,48374,Unassigned,
07-29-2020,12:45,Union,275,21,3234,Southern,
07-29-2020,12:45,Vermilion,188,2,11595,Northeast Central,Danville
07-29-2020,12:45,Wabash,26,0,957,Southern,
07-29-2020,12:45,Warren,175,0,1828,West Central,
07-29-2020,12:45,Washington,52,0,1384,Southwest Central,
07-29-2020,12:45,Wayne,34,1,1530,Southern,
07-29-2020,12:45,White,50,0,1318,Southern,
07-29-2020,12:45,Whiteside,297,16,7139,Northwest,
07-29-2020,12:45,Will,8260,338,112084,Collar,Chicago
07-29-2020,12:45,Williamson,280,5,10785,Southern,Carbondale-Marion
07-29-2020,12:45,Winnebago,3582,121,49642,Northern,Rockford
07-29-2020,12:45,Woodford,78,3,4725,North Central,Peoria
07-28-2020,12:45,Illinois,173731,7446,2570465,Illinois,Illinois
07-28-2020,12:45,Adams,355,1,15638,West Central,
07-28-2020,12:45,Alexander,35,0,1014,Southern,Cape_Girardeau
07-28-2020,12:45,Bond,41,2,2138,Southwest Central,St_Louis
07-28-2020,12:45,Boone,708,23,7977,Northern,Rockford
07-28-2020,12:45,Brown,12,0,907,West Central,
07-28-2020,12:45,Bureau,84,2,3646,Northwest,
07-28-2020,12:45,Calhoun,6,0,390,Southwest Central,St_Louis
07-28-2020,12:45,Carroll,36,2,1372,Northwest,
07-28-2020,12:45,Cass,174,11,2578,Central,
07-28-2020,12:45,Champaign,1425,18,63911,Northeast Central,Champaign-Urbana
07-28-2020,12:45,Chicago,59691,2765,628935,Chicago,Chicago
07-28-2020,12:45,Christian,80,4,4498,Central,
07-28-2020,12:45,Clark,63,0,1902,Southeast Central,
07-28-2020,12:45,Clay,10,0,1554,Southeast Central,
07-28-2020,12:45,Clinton,311,17,5668,Southwest Central,St_Louis
07-28-2020,12:45,Coles,327,20,10223,Southeast Central,
07-28-2020,12:45,Cook,43750,2092,518226,Suburban,Chicago
07-28-2020,12:45,Crawford,30,0,1447,Southeast Central,
07-28-2020,12:45,Cumberland,39,2,1703,Southeast Central,
07-28-2020,12:45,De Witt,26,0,1623,North Central,Bloomington
07-28-2020,12:45,DeKalb,788,25,13858,Northern,Elgin
07-28-2020,12:45,Douglas,101,2,3260,Northeast Central,
07-28-2020,12:45,DuPage,11005,510,164211,Collar,Chicago
07-28-2020,12:45,Edgar,25,0,1704,Southeast Central,
07-28-2020,12:45,Edwards,7,0,371,Southern,
07-28-2020,12:45,Effingham,67,1,4443,Southeast Central,
07-28-2020,12:45,Fayette,44,3,2304,Southeast Central,
07-28-2020,12:45,Ford,38,1,2200,Northeast Central,Champaign-Urbana
07-28-2020,12:45,Franklin,105,0,5007,Southern,
07-28-2020,12:45,Fulton,24,0,4224,North Central,
07-28-2020,12:45,Gallatin,39,0,363,Southern,
07-28-2020,12:45,Greene,17,0,1370,Central,
07-28-2020,12:45,Grundy,254,5,5784,Collar,Chicago
07-28-2020,12:45,Hamilton,13,0,670,Southern,
07-28-2020,12:45,Hancock,27,1,2870,West Central,
07-28-2020,12:45,Hardin,16,0,375,Southern,
07-28-2020,12:45,Henderson,9,0,549,West Central,
07-28-2020,12:45,Henry,178,1,7743,Northwest,Davenport
07-28-2020,12:45,Iroquois,235,7,5511,Northeast Central,
07-28-2020,12:45,Jackson,556,19,8965,Southern,Carbondale-Marion
07-28-2020,12:45,Jasper,50,7,1280,Southeast Central,
07-28-2020,12:45,Jefferson,163,17,4380,Southern,
07-28-2020,12:45,Jersey,59,1,1947,Southwest Central,St_Louis
07-28-2020,12:45,Jo Daviess,103,1,2535,Northwest,
07-28-2020,12:45,Johnson,49,0,1223,Southern,
07-28-2020,12:45,Kane,8820,293,87744,Collar,Elgin
07-28-2020,12:45,Kankakee,1624,66,26283,Collar,Kankakee
07-28-2020,12:45,Kendall,1225,21,17251,Collar,Chicago
07-28-2020,12:45,Knox,223,1,6148,West Central,
07-28-2020,12:45,Lake,11608,439,132897,Collar,Lake
07-28-2020,12:45,LaSalle,428,18,13144,Northwest,
07-28-2020,12:45,Lawrence,38,0,1931,Southeast Central,
07-28-2020,12:45,Lee,129,2,3532,Northwest,
07-28-2020,12:45,Livingston,76,2,4145,North Central,
07-28-2020,12:45,Logan,67,0,6204,Central,
07-28-2020,12:45,Macon,386,22,14536,Central,Decatur
07-28-2020,12:45,Macoupin,117,3,8451,Central,St_Louis
07-28-2020,12:45,Madison,1942,71,34804,Southwest Central,St_Louis
07-28-2020,12:45,Marion,116,0,4807,Southeast Central,
07-28-2020,12:45,Marshall,17,0,1413,North Central,Peoria
07-28-2020,12:45,Mason,40,0,2075,North Central,
07-28-2020,12:45,Massac,31,0,1496,Southern,
07-28-2020,12:45,McDonough,121,15,3589,West Central,
07-28-2020,12:45,McHenry,2743,111,37843,Collar,Chicago
07-28-2020,12:45,McLean,487,15,22924,North Central,Bloomington
07-28-2020,12:45,Menard,40,0,2276,Central,Springfield
07-28-2020,12:45,Mercer,49,0,1959,Northwest,Davenport
07-28-2020,12:45,Monroe,230,13,3421,Southwest Central,St_Louis
07-28-2020,12:45,Montgomery,128,5,6152,Central,
07-28-2020,12:45,Morgan,161,5,6270,Central,
07-28-2020,12:45,Moultrie,50,0,1793,Southeast Central,
07-28-2020,12:45,Ogle,361,5,6843,Northern,
07-28-2020,12:45,Peoria,1066,33,36425,North Central,Peoria
07-28-2020,12:45,Perry,92,1,2733,Southern,
07-28-2020,12:45,Piatt,34,0,3284,Northeast Central,Champaign-Urbana
07-28-2020,12:45,Pike,11,0,1348,West Central,
07-28-2020,12:45,Pope,7,0,252,Southern,
07-28-2020,12:45,Pulaski,90,0,735,Southern,
07-28-2020,12:45,Putnam,7,0,406,Northwest,
07-28-2020,12:45,Randolph,411,7,5166,Southern,
07-28-2020,12:45,Richland,11,0,2278,Southeast Central,
07-28-2020,12:45,Rock Island,1467,30,31584,Northwest,Davenport
07-28-2020,12:45,Saline,83,0,2795,Southern,
07-28-2020,12:45,Sangamon,850,33,49734,Central,Springfield
07-28-2020,12:45,Schuyler,14,0,829,West Central,
07-28-2020,12:45,Scott,6,0,818,Central,
07-28-2020,12:45,Shelby,41,1,2757,Central,
07-28-2020,12:45,St. Clair,3264,154,37650,Southwest Central,St_Louis
07-28-2020,12:45,Stark,6,0,812,North Central,Peoria
07-28-2020,12:45,Stephenson,311,6,6587,Northern,
07-28-2020,12:45,Tazewell,290,8,23031,North Central,Peoria
07-28-2020,12:45,Unassigned,55,0,48174,Unassigned,
07-28-2020,12:45,Union,273,21,3201,Southern,
07-28-2020,12:45,Vermilion,181,2,11269,Northeast Central,Danville
07-28-2020,12:45,Wabash,26,0,953,Southern,
07-28-2020,12:45,Warren,172,0,1787,West Central,
07-28-2020,12:45,Washington,50,0,1360,Southwest Central,
07-28-2020,12:45,Wayne,32,1,1522,Southern,
07-28-2020,12:45,White,49,0,1310,Southern,
07-28-2020,12:45,Whiteside,289,16,6979,Northwest,
07-28-2020,12:45,Will,8191,338,110679,Collar,Chicago
07-28-2020,12:45,Williamson,270,5,10640,Southern,Carbondale-Marion
07-28-2020,12:45,Winnebago,3570,120,48738,Northern,Rockford
07-28-2020,12:45,Woodford,75,3,4593,North Central,Peoria
07-27-2020,12:45,Illinois,172655,7416,2542134,Illinois,Illinois
07-27-2020,12:45,Adams,352,1,15519,West Central,
07-27-2020,12:45,Alexander,35,0,1012,Southern,Cape_Girardeau
07-27-2020,12:45,Bond,40,2,2084,Southwest Central,St_Louis
07-27-2020,12:45,Boone,695,23,7888,Northern,Rockford
07-27-2020,12:45,Brown,12,0,904,West Central,
07-27-2020,12:45,Bureau,80,2,3591,Northwest,
07-27-2020,12:45,Calhoun,6,0,388,Southwest Central,St_Louis
07-27-2020,12:45,Carroll,35,2,1306,Northwest,
07-27-2020,12:45,Cass,173,11,2554,Central,
07-27-2020,12:45,Champaign,1419,17,62391,Northeast Central,Champaign-Urbana
07-27-2020,12:45,Chicago,59403,2756,622541,Chicago,Chicago
07-27-2020,12:45,Christian,80,4,4446,Central,
07-27-2020,12:45,Clark,59,0,1878,Southeast Central,
07-27-2020,12:45,Clay,10,0,1547,Southeast Central,
07-27-2020,12:45,Clinton,306,17,5602,Southwest Central,St_Louis
07-27-2020,12:45,Coles,315,17,10084,Southeast Central,
07-27-2020,12:45,Cook,43605,2086,513664,Suburban,Chicago
07-27-2020,12:45,Crawford,30,0,1442,Southeast Central,
07-27-2020,12:45,Cumberland,39,2,1691,Southeast Central,
07-27-2020,12:45,De Witt,25,0,1602,North Central,Bloomington
07-27-2020,12:45,DeKalb,784,24,13765,Northern,Elgin
07-27-2020,12:45,Douglas,96,1,3140,Northeast Central,
07-27-2020,12:45,DuPage,10953,509,162012,Collar,Chicago
07-27-2020,12:45,Edgar,24,0,1690,Southeast Central,
07-27-2020,12:45,Edwards,6,0,368,Southern,
07-27-2020,12:45,Effingham,68,1,4374,Southeast Central,
07-27-2020,12:45,Fayette,43,3,2292,Southeast Central,
07-27-2020,12:45,Ford,37,1,2177,Northeast Central,Champaign-Urbana
07-27-2020,12:45,Franklin,106,0,4994,Southern,
07-27-2020,12:45,Fulton,24,0,4169,North Central,
07-27-2020,12:45,Gallatin,37,0,362,Southern,
07-27-2020,12:45,Greene,17,0,1359,Central,
07-27-2020,12:45,Grundy,249,5,5729,Collar,Chicago
07-27-2020,12:45,Hamilton,13,0,669,Southern,
07-27-2020,12:45,Hancock,27,1,2840,West Central,
07-27-2020,12:45,Hardin,16,0,372,Southern,
07-27-2020,12:45,Henderson,9,0,540,West Central,
07-27-2020,12:45,Henry,173,1,7653,Northwest,Davenport
07-27-2020,12:45,Iroquois,219,5,5374,Northeast Central,
07-27-2020,12:45,Jackson,544,19,8899,Southern,Carbondale-Marion
07-27-2020,12:45,Jasper,49,7,1266,Southeast Central,
07-27-2020,12:45,Jefferson,162,17,4328,Southern,
07-27-2020,12:45,Jersey,59,1,1922,Southwest Central,St_Louis
07-27-2020,12:45,Jo Daviess,99,1,2497,Northwest,
07-27-2020,12:45,Johnson,50,0,1217,Southern,
07-27-2020,12:45,Kane,8782,293,87014,Collar,Elgin
07-27-2020,12:45,Kankakee,1606,66,26068,Collar,Kankakee
07-27-2020,12:45,Kendall,1219,21,17113,Collar,Chicago
07-27-2020,12:45,Knox,223,1,6089,West Central,
07-27-2020,12:45,Lake,11523,439,131635,Collar,Lake
07-27-2020,12:45,LaSalle,419,18,13039,Northwest,
07-27-2020,12:45,Lawrence,37,0,1909,Southeast Central,
07-27-2020,12:45,Lee,129,2,3498,Northwest,
07-27-2020,12:45,Livingston,74,2,4105,North Central,
07-27-2020,12:45,Logan,65,0,6123,Central,
07-27-2020,12:45,Macon,377,22,14275,Central,Decatur
07-27-2020,12:45,Macoupin,112,3,8271,Central,St_Louis
07-27-2020,12:45,Madison,1915,71,34283,Southwest Central,St_Louis
07-27-2020,12:45,Marion,116,0,4761,Southeast Central,
07-27-2020,12:45,Marshall,17,0,1402,North Central,Peoria
07-27-2020,12:45,Mason,40,0,2050,North Central,
07-27-2020,12:45,Massac,31,0,1486,Southern,
07-27-2020,12:45,McDonough,121,15,3542,West Central,
07-27-2020,12:45,McHenry,2705,111,37459,Collar,Chicago
07-27-2020,12:45,McLean,471,15,22451,North Central,Bloomington
07-27-2020,12:45,Menard,40,0,2238,Central,Springfield
07-27-2020,12:45,Mercer,48,0,1935,Northwest,Davenport
07-27-2020,12:45,Monroe,227,13,3393,Southwest Central,St_Louis
07-27-2020,12:45,Montgomery,128,3,6069,Central,
07-27-2020,12:45,Morgan,160,5,6203,Central,
07-27-2020,12:45,Moultrie,47,0,1765,Southeast Central,
07-27-2020,12:45,Ogle,357,5,6800,Northern,
07-27-2020,12:45,Out Of State,4,0,28023,Out Of State,
07-27-2020,12:45,Peoria,1036,33,35969,North Central,Peoria
07-27-2020,12:45,Perry,92,1,2721,Southern,
07-27-2020,12:45,Piatt,35,0,3206,Northeast Central,Champaign-Urbana
07-27-2020,12:45,Pike,11,0,1336,West Central,
07-27-2020,12:45,Pope,7,0,248,Southern,
07-27-2020,12:45,Pulaski,89,0,730,Southern,
07-27-2020,12:45,Putnam,8,0,402,Northwest,
07-27-2020,12:45,Randolph,409,7,5134,Southern,
07-27-2020,12:45,Richland,12,0,2252,Southeast Central,
07-27-2020,12:45,Rock Island,1454,30,31290,Northwest,Davenport
07-27-2020,12:45,Saline,83,0,2785,Southern,
07-27-2020,12:45,Sangamon,823,33,49007,Central,Springfield
07-27-2020,12:45,Schuyler,14,0,822,West Central,
07-27-2020,12:45,Scott,6,0,808,Central,
07-27-2020,12:45,Shelby,40,1,2726,Central,
07-27-2020,12:45,St. Clair,3202,153,37022,Southwest Central,St_Louis
07-27-2020,12:45,Stark,6,0,810,North Central,Peoria
07-27-2020,12:45,Stephenson,307,6,6557,Northern,
07-27-2020,12:45,Tazewell,280,8,22726,North Central,Peoria
07-27-2020,12:45,Unassigned,70,0,47992,Unassigned,
07-27-2020,12:45,Union,273,21,3191,Southern,
07-27-2020,12:45,Vermilion,180,2,10983,Northeast Central,Danville
07-27-2020,12:45,Wabash,25,0,953,Southern,
07-27-2020,12:45,Warren,170,0,1768,West Central,
07-27-2020,12:45,Washington,50,0,1352,Southwest Central,
07-27-2020,12:45,Wayne,32,1,1514,Southern,
07-27-2020,12:45,White,48,0,1307,Southern,
07-27-2020,12:45,Whiteside,284,16,6862,Northwest,
07-27-2020,12:45,Will,8148,338,109642,Collar,Chicago
07-27-2020,12:45,Williamson,270,4,10579,Southern,Carbondale-Marion
07-27-2020,12:45,Winnebago,3539,118,48229,Northern,Rockford
07-27-2020,12:45,Woodford,73,3,4532,North Central,Peoria
07-26-2020,12:45,Illinois,171424,7398,2511567,Illinois,Illinois
07-26-2020,12:45,Adams,336,1,15365,West Central,
07-26-2020,12:45,Alexander,35,0,1007,Southern,Cape_Girardeau
07-26-2020,12:45,Bond,38,2,2060,Southwest Central,St_Louis
07-26-2020,12:45,Boone,696,23,7809,Northern,Rockford
07-26-2020,12:45,Brown,12,0,897,West Central,
07-26-2020,12:45,Bureau,78,2,3542,Northwest,
07-26-2020,12:45,Calhoun,6,0,378,Southwest Central,St_Louis
07-26-2020,12:45,Carroll,33,2,1297,Northwest,
07-26-2020,12:45,Cass,170,11,2534,Central,
07-26-2020,12:45,Champaign,1388,17,61543,Northeast Central,Champaign-Urbana
07-26-2020,12:45,Chicago,59135,2747,615784,Chicago,Chicago
07-26-2020,12:45,Christian,78,4,4336,Central,
07-26-2020,12:45,Clark,57,0,1830,Southeast Central,
07-26-2020,12:45,Clay,9,0,1535,Southeast Central,
07-26-2020,12:45,Clinton,298,17,5543,Southwest Central,St_Louis
07-26-2020,12:45,Coles,297,17,9715,Southeast Central,
07-26-2020,12:45,Cook,43448,2083,508746,Suburban,Chicago
07-26-2020,12:45,Crawford,30,0,1408,Southeast Central,
07-26-2020,12:45,Cumberland,39,2,1658,Southeast Central,
07-26-2020,12:45,De Witt,25,0,1574,North Central,Bloomington
07-26-2020,12:45,DeKalb,779,24,13658,Northern,Elgin
07-26-2020,12:45,Douglas,94,1,3067,Northeast Central,
07-26-2020,12:45,DuPage,10875,507,159854,Collar,Chicago
07-26-2020,12:45,Edgar,24,0,1673,Southeast Central,
07-26-2020,12:45,Edwards,6,0,367,Southern,
