county,date,measure,group,cases,tested
Winnebago,2020-12-06,race,NH/PI*,7,70
Winnebago,2020-12-06,race,Other,347,3253
Winnebago,2020-12-06,race,White,8665,79799
Winnebago,2020-12-05,age,<20,7,7
Winnebago,2020-12-05,age,20-29,8,8
Winnebago,2020-12-05,age,30-39,6,6
Winnebago,2020-12-05,age,40-49,5,4
Winnebago,2020-12-05,age,50-59,4,5
Winnebago,2020-12-05,age,60-69,3,3
Winnebago,2020-12-05,age,70-79,2,2
Winnebago,2020-12-05,age,80+,9,1
Winnebago,2020-12-05,age,Unknown,1,9
Winnebago,2020-12-05,gender,Female,10780,118092
Winnebago,2020-12-05,gender,Male,9338,81387
Winnebago,2020-12-05,gender,Unknown/Left Blank,156,4582
Winnebago,2020-12-05,race,AI/AN**,10,85
Winnebago,2020-12-05,race,Asian,344,2210
Winnebago,2020-12-05,race,Black,1967,15050
Winnebago,2020-12-05,race,Hispanic,3625,15560
Winnebago,2020-12-05,race,Left Blank,5370,88603
Winnebago,2020-12-05,race,NH/PI*,7,70
Winnebago,2020-12-05,race,Other,345,3235
Winnebago,2020-12-05,race,White,8606,79248
Winnebago,2020-12-04,age,<20,7,7
Winnebago,2020-12-04,age,20-29,8,8
Winnebago,2020-12-04,age,30-39,6,6
Winnebago,2020-12-04,age,40-49,5,4
Winnebago,2020-12-04,age,50-59,4,5
Winnebago,2020-12-04,age,60-69,3,3
Winnebago,2020-12-04,age,70-79,2,2
Winnebago,2020-12-04,age,80+,9,1
Winnebago,2020-12-04,age,Unknown,1,9
Winnebago,2020-12-04,gender,Female,10650,117193
Winnebago,2020-12-04,gender,Male,9245,80894
Winnebago,2020-12-04,gender,Unknown/Left Blank,156,4578
Winnebago,2020-12-04,race,AI/AN**,10,85
Winnebago,2020-12-04,race,Asian,334,2197
Winnebago,2020-12-04,race,Black,1954,14968
Winnebago,2020-12-04,race,Hispanic,3610,15511
Winnebago,2020-12-04,race,Left Blank,5261,87904
Winnebago,2020-12-04,race,NH/PI*,7,70
Winnebago,2020-12-04,race,Other,343,3209
Winnebago,2020-12-04,race,White,8527,78721
Winnebago,2020-12-03,age,<20,7,7
Winnebago,2020-12-03,age,20-29,8,8
Winnebago,2020-12-03,age,30-39,6,6
Winnebago,2020-12-03,age,40-49,5,4
Winnebago,2020-12-03,age,50-59,4,5
Winnebago,2020-12-03,age,60-69,3,3
Winnebago,2020-12-03,age,70-79,2,2
Winnebago,2020-12-03,age,80+,9,1
Winnebago,2020-12-03,age,Unknown,1,9
Winnebago,2020-12-03,gender,Female,10509,115328
Winnebago,2020-12-03,gender,Male,9103,79661
Winnebago,2020-12-03,gender,Unknown/Left Blank,152,4528
Winnebago,2020-12-03,race,AI/AN**,10,85
Winnebago,2020-12-03,race,Asian,333,2179
Winnebago,2020-12-03,race,Black,1926,14778
Winnebago,2020-12-03,race,Hispanic,3583,15413
Winnebago,2020-12-03,race,Left Blank,5108,85649
Winnebago,2020-12-03,race,NH/PI*,7,70
Winnebago,2020-12-03,race,Other,340,3169
Winnebago,2020-12-03,race,White,8452,78174
Winnebago,2020-12-02,age,<20,7,7
Winnebago,2020-12-02,age,20-29,8,8
Winnebago,2020-12-02,age,30-39,6,6
Winnebago,2020-12-02,age,40-49,5,4
Winnebago,2020-12-02,age,50-59,4,5
Winnebago,2020-12-02,age,60-69,3,3
Winnebago,2020-12-02,age,70-79,2,2
Winnebago,2020-12-02,age,80+,9,1
Winnebago,2020-12-02,age,Unknown,1,9
Winnebago,2020-12-02,gender,Female,10397,114416
Winnebago,2020-12-02,gender,Male,9001,79008
Winnebago,2020-12-02,gender,Unknown/Left Blank,148,4509
Winnebago,2020-12-02,race,AI/AN**,10,85
Winnebago,2020-12-02,race,Asian,336,2168
Winnebago,2020-12-02,race,Black,1917,14656
Winnebago,2020-12-02,race,Hispanic,3561,15326
Winnebago,2020-12-02,race,Left Blank,4989,84931
Winnebago,2020-12-02,race,NH/PI*,6,70
Winnebago,2020-12-02,race,Other,339,3156
Winnebago,2020-12-02,race,White,8388,77541
Winnebago,2020-12-01,age,<20,7,7
Winnebago,2020-12-01,age,20-29,8,8
Winnebago,2020-12-01,age,30-39,6,6
Winnebago,2020-12-01,age,40-49,5,4
Winnebago,2020-12-01,age,50-59,4,5
Winnebago,2020-12-01,age,60-69,3,3
Winnebago,2020-12-01,age,70-79,2,2
Winnebago,2020-12-01,age,80+,9,1
Winnebago,2020-12-01,age,Unknown,1,9
Winnebago,2020-12-01,gender,Female,10307,113575
Winnebago,2020-12-01,gender,Male,8920,78526
Winnebago,2020-12-01,gender,Unknown/Left Blank,148,4491
Winnebago,2020-12-01,race,AI/AN**,10,85
Winnebago,2020-12-01,race,Asian,334,2154
Winnebago,2020-12-01,race,Black,1911,14581
Winnebago,2020-12-01,race,Hispanic,3546,15292
Winnebago,2020-12-01,race,Left Blank,4908,84239
Winnebago,2020-12-01,race,NH/PI*,6,69
Winnebago,2020-12-01,race,Other,336,3139
Winnebago,2020-12-01,race,White,8324,77033
Winnebago,2020-11-30,age,<20,7,7
Winnebago,2020-11-30,age,20-29,8,8
Winnebago,2020-11-30,age,30-39,6,6
Winnebago,2020-11-30,age,40-49,5,4
Winnebago,2020-11-30,age,50-59,4,5
Winnebago,2020-11-30,age,60-69,3,3
Winnebago,2020-11-30,age,70-79,2,2
Winnebago,2020-11-30,age,80+,9,1
Winnebago,2020-11-30,age,Unknown,1,9
Winnebago,2020-11-30,gender,Female,10175,112346
Winnebago,2020-11-30,gender,Male,8827,77884
Winnebago,2020-11-30,gender,Unknown/Left Blank,147,4445
Winnebago,2020-11-30,race,AI/AN**,10,85
Winnebago,2020-11-30,race,Asian,324,2134
Winnebago,2020-11-30,race,Black,1901,14516
Winnebago,2020-11-30,race,Hispanic,3532,15243
Winnebago,2020-11-30,race,Left Blank,4786,82820
Winnebago,2020-11-30,race,NH/PI*,6,69
Winnebago,2020-11-30,race,Other,333,3122
Winnebago,2020-11-30,race,White,8252,76686
Winnebago,2020-11-29,age,<20,7,7
Winnebago,2020-11-29,age,20-29,8,8
Winnebago,2020-11-29,age,30-39,6,6
Winnebago,2020-11-29,age,40-49,5,4
Winnebago,2020-11-29,age,50-59,4,5
Winnebago,2020-11-29,age,60-69,3,3
Winnebago,2020-11-29,age,70-79,2,2
Winnebago,2020-11-29,age,80+,9,1
Winnebago,2020-11-29,age,Unknown,1,9
Winnebago,2020-11-29,gender,Female,10068,111662
Winnebago,2020-11-29,gender,Male,8733,77458
Winnebago,2020-11-29,gender,Unknown/Left Blank,146,4439
Winnebago,2020-11-29,race,AI/AN**,10,83
Winnebago,2020-11-29,race,Asian,324,2131
Winnebago,2020-11-29,race,Black,1892,14433
Winnebago,2020-11-29,race,Hispanic,3514,15161
Winnebago,2020-11-29,race,Left Blank,4656,82298
Winnebago,2020-11-29,race,NH/PI*,6,69
Winnebago,2020-11-29,race,Other,329,3100
Winnebago,2020-11-29,race,White,8211,76284
Winnebago,2020-11-28,age,<20,7,7
Winnebago,2020-11-28,age,20-29,8,8
Winnebago,2020-11-28,age,30-39,6,6
Winnebago,2020-11-28,age,40-49,5,4
Winnebago,2020-11-28,age,50-59,4,5
Winnebago,2020-11-28,age,60-69,3,3
Winnebago,2020-11-28,age,70-79,2,2
Winnebago,2020-11-28,age,80+,9,1
Winnebago,2020-11-28,age,Unknown,1,9
Winnebago,2020-11-28,gender,Female,9933,110459
Winnebago,2020-11-28,gender,Male,8601,76658
Winnebago,2020-11-28,gender,Unknown/Left Blank,145,4425
Winnebago,2020-11-28,race,AI/AN**,9,82
Winnebago,2020-11-28,race,Asian,323,2124
Winnebago,2020-11-28,race,Black,1886,14370
Winnebago,2020-11-28,race,Hispanic,3500,15125
Winnebago,2020-11-28,race,Left Blank,4470,80763
Winnebago,2020-11-28,race,NH/PI*,6,69
Winnebago,2020-11-28,race,Other,324,3086
Winnebago,2020-11-28,race,White,8151,75923
Winnebago,2020-11-27,age,<20,7,7
Winnebago,2020-11-27,age,20-29,8,8
Winnebago,2020-11-27,age,30-39,6,6
Winnebago,2020-11-27,age,40-49,5,4
Winnebago,2020-11-27,age,50-59,4,5
Winnebago,2020-11-27,age,60-69,3,3
Winnebago,2020-11-27,age,70-79,2,2
Winnebago,2020-11-27,age,80+,9,1
Winnebago,2020-11-27,age,Unknown,1,9
Winnebago,2020-11-27,gender,Female,9849,109656
Winnebago,2020-11-27,gender,Male,8513,76078
Winnebago,2020-11-27,gender,Unknown/Left Blank,146,4412
Winnebago,2020-11-27,race,AI/AN**,9,82
Winnebago,2020-11-27,race,Asian,320,2109
Winnebago,2020-11-27,race,Black,1875,14275
Winnebago,2020-11-27,race,Hispanic,3487,15065
Winnebago,2020-11-27,race,Left Blank,4368,79856
Winnebago,2020-11-27,race,NH/PI*,6,69
Winnebago,2020-11-27,race,Other,321,3064
Winnebago,2020-11-27,race,White,8112,75626
Winnebago,2020-11-26,age,<20,7,7
Winnebago,2020-11-26,age,20-29,8,8
Winnebago,2020-11-26,age,30-39,6,6
Winnebago,2020-11-26,age,40-49,5,4
Winnebago,2020-11-26,age,50-59,4,5
Winnebago,2020-11-26,age,60-69,3,3
Winnebago,2020-11-26,age,70-79,2,2
Winnebago,2020-11-26,age,80+,9,1
Winnebago,2020-11-26,age,Unknown,1,9
Winnebago,2020-11-26,gender,Female,9751,108779
Winnebago,2020-11-26,gender,Male,8433,75510
Winnebago,2020-11-26,gender,Unknown/Left Blank,145,4410
Winnebago,2020-11-26,race,AI/AN**,9,82
Winnebago,2020-11-26,race,Asian,319,2100
Winnebago,2020-11-26,race,Black,1870,14213
Winnebago,2020-11-26,race,Hispanic,3476,15008
Winnebago,2020-11-26,race,Left Blank,4254,79040
Winnebago,2020-11-26,race,NH/PI*,6,69
Winnebago,2020-11-26,race,Other,318,3039
Winnebago,2020-11-26,race,White,8067,75148
Winnebago,2020-11-25,age,<20,7,7
Winnebago,2020-11-25,age,20-29,8,8
Winnebago,2020-11-25,age,30-39,6,6
Winnebago,2020-11-25,age,40-49,5,4
Winnebago,2020-11-25,age,50-59,4,5
Winnebago,2020-11-25,age,60-69,3,3
Winnebago,2020-11-25,age,70-79,2,2
Winnebago,2020-11-25,age,80+,9,1
Winnebago,2020-11-25,age,Unknown,1,9
Winnebago,2020-11-25,gender,Female,9604,107565
Winnebago,2020-11-25,gender,Male,8296,74750
Winnebago,2020-11-25,gender,Unknown/Left Blank,140,4381
Winnebago,2020-11-25,race,AI/AN**,9,80
Winnebago,2020-11-25,race,Asian,318,2086
Winnebago,2020-11-25,race,Black,1851,14079
Winnebago,2020-11-25,race,Hispanic,3445,14904
Winnebago,2020-11-25,race,Left Blank,4096,78025
Winnebago,2020-11-25,race,NH/PI*,6,68
Winnebago,2020-11-25,race,Other,311,3007
Winnebago,2020-11-25,race,White,7995,74447
Winnebago,2020-11-24,age,<20,2813,29631
Winnebago,2020-11-24,age,20-29,3285,29694
Winnebago,2020-11-24,age,30-39,2738,27553
Winnebago,2020-11-24,age,40-49,2656,25330
Winnebago,2020-11-24,age,50-59,2608,26344
Winnebago,2020-11-24,age,60-69,1918,21350
Winnebago,2020-11-24,age,70-79,1111,13762
Winnebago,2020-11-24,age,80+,712,11572
Winnebago,2020-11-24,age,Unknown,0,33
Winnebago,2020-11-24,gender,Female,9485,106695
Winnebago,2020-11-24,gender,Male,8219,74196
Winnebago,2020-11-24,gender,Unknown/Left Blank,137,4378
Winnebago,2020-11-24,race,AI/AN**,8,80
Winnebago,2020-11-24,race,Asian,316,2078
Winnebago,2020-11-24,race,Black,1839,14026
Winnebago,2020-11-24,race,Hispanic,3433,14866
Winnebago,2020-11-24,race,Left Blank,4037,77291
Winnebago,2020-11-24,race,NH/PI*,6,68
Winnebago,2020-11-24,race,Other,308,2985
Winnebago,2020-11-24,race,White,7885,73875
Winnebago,2020-11-23,age,<20,2765,29264
Winnebago,2020-11-23,age,20-29,3231,29311
Winnebago,2020-11-23,age,30-39,2669,27179
Winnebago,2020-11-23,age,40-49,2612,25032
Winnebago,2020-11-23,age,50-59,2546,25970
Winnebago,2020-11-23,age,60-69,1863,21014
Winnebago,2020-11-23,age,70-79,1096,13564
Winnebago,2020-11-23,age,80+,691,11430
Winnebago,2020-11-23,age,Unknown,0,33
Winnebago,2020-11-23,gender,Female,9301,105238
Winnebago,2020-11-23,gender,Male,8044,73195
Winnebago,2020-11-23,gender,Unknown/Left Blank,133,4364
Winnebago,2020-11-23,race,AI/AN**,8,79
Winnebago,2020-11-23,race,Asian,318,2054
Winnebago,2020-11-23,race,Black,1821,13866
Winnebago,2020-11-23,race,Hispanic,3396,14761
Winnebago,2020-11-23,race,Left Blank,3816,75837
Winnebago,2020-11-23,race,NH/PI*,0,66
Winnebago,2020-11-23,race,Other,307,2955
Winnebago,2020-11-23,race,White,7799,73179
Winnebago,2020-11-22,age,<20,2742,29062
Winnebago,2020-11-22,age,20-29,3200,29112
Winnebago,2020-11-22,age,30-39,2652,27038
Winnebago,2020-11-22,age,40-49,2585,24891
Winnebago,2020-11-22,age,50-59,2522,25810
Winnebago,2020-11-22,age,60-69,1836,20898
Winnebago,2020-11-22,age,70-79,1084,13513
Winnebago,2020-11-22,age,80+,675,11401
Winnebago,2020-11-22,age,Unknown,0,33
Winnebago,2020-11-22,gender,Female,9218,104638
Winnebago,2020-11-22,gender,Male,7951,72757
Winnebago,2020-11-22,gender,Unknown/Left Blank,132,4363
Winnebago,2020-11-22,race,AI/AN**,8,79
Winnebago,2020-11-22,race,Asian,319,2045
Winnebago,2020-11-22,race,Black,1816,13819
Winnebago,2020-11-22,race,Hispanic,3389,14720
Winnebago,2020-11-22,race,Left Blank,3730,75219
Winnebago,2020-11-22,race,NH/PI*,0,66
Winnebago,2020-11-22,race,Other,307,2933
Winnebago,2020-11-22,race,White,7721,72877
Winnebago,2020-11-21,age,<20,2702,28744
Winnebago,2020-11-21,age,20-29,3152,28779
Winnebago,2020-11-21,age,30-39,2619,26719
Winnebago,2020-11-21,age,40-49,2552,24623
Winnebago,2020-11-21,age,50-59,2486,25505
Winnebago,2020-11-21,age,60-69,1814,20672
Winnebago,2020-11-21,age,70-79,1070,13380
Winnebago,2020-11-21,age,80+,671,11313
Winnebago,2020-11-21,age,Unknown,0,33
Winnebago,2020-11-21,gender,Female,9104,103512
Winnebago,2020-11-21,gender,Male,7842,71923
Winnebago,2020-11-21,gender,Unknown/Left Blank,125,4333
Winnebago,2020-11-21,race,AI/AN**,8,79
Winnebago,2020-11-21,race,Asian,317,2019
Winnebago,2020-11-21,race,Black,1800,13655
Winnebago,2020-11-21,race,Hispanic,3348,14565
Winnebago,2020-11-21,race,Left Blank,3620,74278
Winnebago,2020-11-21,race,NH/PI*,0,65
Winnebago,2020-11-21,race,Other,308,2904
Winnebago,2020-11-21,race,White,7661,72203
Winnebago,2020-11-20,age,<20,2665,28381
Winnebago,2020-11-20,age,20-29,3102,28456
Winnebago,2020-11-20,age,30-39,2578,26422
Winnebago,2020-11-20,age,40-49,2506,24337
Winnebago,2020-11-20,age,50-59,2444,25199
Winnebago,2020-11-20,age,60-69,1781,20417
Winnebago,2020-11-20,age,70-79,1048,13228
Winnebago,2020-11-20,age,80+,656,11107
Winnebago,2020-11-20,age,Unknown,0,33
Winnebago,2020-11-20,gender,Female,8953,102206
Winnebago,2020-11-20,gender,Male,7706,71057
Winnebago,2020-11-20,gender,Unknown/Left Blank,125,4317
Winnebago,2020-11-20,race,AI/AN**,8,78
Winnebago,2020-11-20,race,Asian,313,2004
Winnebago,2020-11-20,race,Black,1789,13553
Winnebago,2020-11-20,race,Hispanic,3330,14471
Winnebago,2020-11-20,race,Left Blank,3466,73049
Winnebago,2020-11-20,race,NH/PI*,0,65
Winnebago,2020-11-20,race,Other,300,2858
Winnebago,2020-11-20,race,White,7569,71502
Winnebago,2020-11-19,age,<20,2619,28136
Winnebago,2020-11-19,age,20-29,3057,28191
Winnebago,2020-11-19,age,30-39,2549,26238
Winnebago,2020-11-19,age,40-49,2466,24124
Winnebago,2020-11-19,age,50-59,2398,24977
Winnebago,2020-11-19,age,60-69,1759,20268
Winnebago,2020-11-19,age,70-79,1030,13142
Winnebago,2020-11-19,age,80+,644,10998
Winnebago,2020-11-19,age,Unknown,0,33
Winnebago,2020-11-19,gender,Female,8823,101287
Winnebago,2020-11-19,gender,Male,7582,70524
Winnebago,2020-11-19,gender,Unknown/Left Blank,121,4296
Winnebago,2020-11-19,race,AI/AN**,8,77
Winnebago,2020-11-19,race,Asian,312,1987
Winnebago,2020-11-19,race,Black,1777,13407
Winnebago,2020-11-19,race,Hispanic,3304,14357
Winnebago,2020-11-19,race,Left Blank,3331,72461
Winnebago,2020-11-19,race,NH/PI*,0,65
Winnebago,2020-11-19,race,Other,289,2835
Winnebago,2020-11-19,race,White,7497,70918
Winnebago,2020-11-18,age,<20,2566,27735
Winnebago,2020-11-18,age,20-29,3013,27785
Winnebago,2020-11-18,age,30-39,2498,25865
Winnebago,2020-11-18,age,40-49,2413,23772
Winnebago,2020-11-18,age,50-59,2350,24552
Winnebago,2020-11-18,age,60-69,1733,19994
Winnebago,2020-11-18,age,70-79,1013,12959
Winnebago,2020-11-18,age,80+,636,10913
Winnebago,2020-11-18,age,Unknown,0,33
Winnebago,2020-11-18,gender,Female,8647,99765
Winnebago,2020-11-18,gender,Male,7457,69558
Winnebago,2020-11-18,gender,Unknown/Left Blank,119,4285
Winnebago,2020-11-18,race,AI/AN**,8,75
Winnebago,2020-11-18,race,Asian,310,1975
Winnebago,2020-11-18,race,Black,1760,13234
Winnebago,2020-11-18,race,Hispanic,3269,14237
Winnebago,2020-11-18,race,Left Blank,3190,71004
Winnebago,2020-11-18,race,NH/PI*,0,64
Winnebago,2020-11-18,race,Other,281,2792
Winnebago,2020-11-18,race,White,7398,70227
Winnebago,2020-11-17,age,<20,2529,27589
Winnebago,2020-11-17,age,20-29,2984,27607
Winnebago,2020-11-17,age,30-39,2487,25722
Winnebago,2020-11-17,age,40-49,2380,23623
Winnebago,2020-11-17,age,50-59,2319,24397
Winnebago,2020-11-17,age,60-69,1711,19883
Winnebago,2020-11-17,age,70-79,1000,12875
Winnebago,2020-11-17,age,80+,632,10878
Winnebago,2020-11-17,age,Unknown,0,33
Winnebago,2020-11-17,gender,Female,8551,99162
Winnebago,2020-11-17,gender,Male,7374,69170
Winnebago,2020-11-17,gender,Unknown/Left Blank,118,4275
Winnebago,2020-11-17,race,AI/AN**,8,73
Winnebago,2020-11-17,race,Asian,307,1963
Winnebago,2020-11-17,race,Black,1752,13165
Winnebago,2020-11-17,race,Hispanic,3253,14185
Winnebago,2020-11-17,race,Left Blank,3074,70554
Winnebago,2020-11-17,race,NH/PI*,0,63
Winnebago,2020-11-17,race,Other,277,2780
Winnebago,2020-11-17,race,White,7365,69824
Winnebago,2020-11-16,age,<20,2505,27388
Winnebago,2020-11-16,age,20-29,2957,27403
Winnebago,2020-11-16,age,30-39,2455,25494
Winnebago,2020-11-16,age,40-49,2356,23441
Winnebago,2020-11-16,age,50-59,2296,24189
Winnebago,2020-11-16,age,60-69,1686,19704
Winnebago,2020-11-16,age,70-79,987,12729
Winnebago,2020-11-16,age,80+,627,10782
Winnebago,2020-11-16,age,Unknown,0,33
Winnebago,2020-11-16,gender,Female,8458,98299
Winnebago,2020-11-16,gender,Male,7298,68619
Winnebago,2020-11-16,gender,Unknown/Left Blank,114,4245
Winnebago,2020-11-16,race,AI/AN**,8,72
Winnebago,2020-11-16,race,Asian,303,1926
Winnebago,2020-11-16,race,Black,1733,13006
Winnebago,2020-11-16,race,Hispanic,3231,14092
Winnebago,2020-11-16,race,Left Blank,3004,69887
Winnebago,2020-11-16,race,NH/PI*,0,63
Winnebago,2020-11-16,race,Other,274,2760
Winnebago,2020-11-16,race,White,7310,69357
Winnebago,2020-11-15,age,<20,2457,26970
Winnebago,2020-11-15,age,20-29,2900,27097
Winnebago,2020-11-15,age,30-39,2414,25206
Winnebago,2020-11-15,age,40-49,2297,23187
Winnebago,2020-11-15,age,50-59,2258,23929
Winnebago,2020-11-15,age,60-69,1652,19473
Winnebago,2020-11-15,age,70-79,973,12567
Winnebago,2020-11-15,age,80+,617,10676
Winnebago,2020-11-15,age,Unknown,0,33
Winnebago,2020-11-15,gender,Female,8312,97130
Winnebago,2020-11-15,gender,Male,7143,67764
Winnebago,2020-11-15,gender,Unknown/Left Blank,114,4244
Winnebago,2020-11-15,race,AI/AN**,8,71
Winnebago,2020-11-15,race,Asian,300,1912
Winnebago,2020-11-15,race,Black,1723,12918
Winnebago,2020-11-15,race,Hispanic,3201,13998
Winnebago,2020-11-15,race,Left Blank,2802,68656
Winnebago,2020-11-15,race,NH/PI*,0,63
Winnebago,2020-11-15,race,Other,272,2737
Winnebago,2020-11-15,race,White,7256,68783
Winnebago,2020-11-14,age,<20,2414,26638
Winnebago,2020-11-14,age,20-29,2858,26834
Winnebago,2020-11-14,age,30-39,2367,24937
Winnebago,2020-11-14,age,40-49,2265,22958
Winnebago,2020-11-14,age,50-59,2225,23686
Winnebago,2020-11-14,age,60-69,1629,19310
Winnebago,2020-11-14,age,70-79,955,12422
Winnebago,2020-11-14,age,80+,604,10447
Winnebago,2020-11-14,age,Unknown,0,33
Winnebago,2020-11-14,gender,Female,8177,96036
Winnebago,2020-11-14,gender,Male,7033,67007
Winnebago,2020-11-14,gender,Unknown/Left Blank,108,4222
Winnebago,2020-11-14,race,AI/AN**,8,71
Winnebago,2020-11-14,race,Asian,299,1899
Winnebago,2020-11-14,race,Black,1705,12792
Winnebago,2020-11-14,race,Hispanic,3158,13865
Winnebago,2020-11-14,race,Left Blank,2717,67777
Winnebago,2020-11-14,race,NH/PI*,0,62
Winnebago,2020-11-14,race,Other,266,2690
Winnebago,2020-11-14,race,White,7158,68109
Winnebago,2020-11-13,age,<20,2378,26349
Winnebago,2020-11-13,age,20-29,2815,26592
Winnebago,2020-11-13,age,30-39,2325,24689
Winnebago,2020-11-13,age,40-49,2222,22705
Winnebago,2020-11-13,age,50-59,2184,23439
Winnebago,2020-11-13,age,60-69,1595,19090
Winnebago,2020-11-13,age,70-79,943,12278
Winnebago,2020-11-13,age,80+,599,10294
Winnebago,2020-11-13,age,Unknown,0,33
Winnebago,2020-11-13,gender,Female,8035,94992
Winnebago,2020-11-13,gender,Male,6923,66285
Winnebago,2020-11-13,gender,Unknown/Left Blank,104,4192
Winnebago,2020-11-13,race,AI/AN**,8,70
Winnebago,2020-11-13,race,Asian,297,1880
Winnebago,2020-11-13,race,Black,1687,12620
Winnebago,2020-11-13,race,Hispanic,3127,13707
Winnebago,2020-11-13,race,Left Blank,2589,67038
Winnebago,2020-11-13,race,NH/PI*,0,60
Winnebago,2020-11-13,race,Other,261,2665
Winnebago,2020-11-13,race,White,7086,67429
Winnebago,2020-11-12,age,<20,2339,26087
Winnebago,2020-11-12,age,20-29,2772,26391
Winnebago,2020-11-12,age,30-39,2272,24455
Winnebago,2020-11-12,age,40-49,2167,22490
Winnebago,2020-11-12,age,50-59,2140,23268
Winnebago,2020-11-12,age,60-69,1556,18936
Winnebago,2020-11-12,age,70-79,919,12138
Winnebago,2020-11-12,age,80+,588,10203
Winnebago,2020-11-12,age,Unknown,0,33
Winnebago,2020-11-12,gender,Female,7888,94165
Winnebago,2020-11-12,gender,Male,6764,65648
Winnebago,2020-11-12,gender,Unknown/Left Blank,103,4188
Winnebago,2020-11-12,race,AI/AN**,8,68
Winnebago,2020-11-12,race,Asian,293,1860
Winnebago,2020-11-12,race,Black,1674,12480
Winnebago,2020-11-12,race,Hispanic,3091,13569
Winnebago,2020-11-12,race,Left Blank,2482,66682
Winnebago,2020-11-12,race,NH/PI*,0,60
Winnebago,2020-11-12,race,Other,257,2621
Winnebago,2020-11-12,race,White,6943,66661
Winnebago,2020-11-11,age,<20,2298,25888
Winnebago,2020-11-11,age,20-29,2728,26180
Winnebago,2020-11-11,age,30-39,2229,24210
Winnebago,2020-11-11,age,40-49,2122,22268
Winnebago,2020-11-11,age,50-59,2105,23044
Winnebago,2020-11-11,age,60-69,1531,18793
Winnebago,2020-11-11,age,70-79,897,12058
Winnebago,2020-11-11,age,80+,581,10156
Winnebago,2020-11-11,age,Unknown,0,33
Winnebago,2020-11-11,gender,Female,7743,93292
Winnebago,2020-11-11,gender,Male,6652,65158
Winnebago,2020-11-11,gender,Unknown/Left Blank,101,4180
Winnebago,2020-11-11,race,AI/AN**,8,67
Winnebago,2020-11-11,race,Asian,289,1838
Winnebago,2020-11-11,race,Black,1654,12338
Winnebago,2020-11-11,race,Hispanic,3036,13400
Winnebago,2020-11-11,race,Left Blank,2416,66269
Winnebago,2020-11-11,race,NH/PI*,0,59
Winnebago,2020-11-11,race,Other,255,2606
Winnebago,2020-11-11,race,White,6826,66053
Winnebago,2020-11-10,age,<20,2242,25613
Winnebago,2020-11-10,age,20-29,2665,25886
Winnebago,2020-11-10,age,30-39,2181,23935
Winnebago,2020-11-10,age,40-49,2080,21995
Winnebago,2020-11-10,age,50-59,2057,22791
Winnebago,2020-11-10,age,60-69,1496,18607
Winnebago,2020-11-10,age,70-79,873,11925
Winnebago,2020-11-10,age,80+,574,9962
Winnebago,2020-11-10,age,Unknown,0,33
Winnebago,2020-11-10,gender,Female,7556,92155
